Date,BBAS3,BBSE3,CAML3,CXSE3,EGIE3,FESA4,FLRY3,ITSA4,LEVE3,MGLU3,ODPV3,OIBR3,STBP3,TAEE11,TUPY3,WIZC3
2019-09-02,22.825000762939453,32.650001525878906,6.550000190734863,,44.25,4.5,22.631702423095703,9.968148231506348,23.5734806060791,85.60546875,15.836362838745117,115.0,6.889999866485596,27.979999542236328,17.59000015258789,11.899999618530273
2019-09-03,22.399999618530273,32.220001220703125,6.590000152587891,,43.939998626708984,4.525000095367432,22.631702423095703,9.812138557434082,23.977373123168945,83.89850616455078,15.709090232849121,121.0,6.610000133514404,28.0,17.84000015258789,11.960000038146973
2019-09-04,22.93000030517578,32.619998931884766,6.849999904632568,,44.220001220703125,4.807499885559082,22.575124740600586,9.968148231506348,24.13498878479004,86.98506927490234,15.363636016845703,120.0,6.429999828338623,28.5,17.850000381469727,11.9399995803833
2019-09-05,23.729999542236328,32.81999969482422,6.769999980926514,,44.689998626708984,4.807499885559082,22.41481590270996,10.32943058013916,24.322158813476562,85.81591796875,15.645454406738281,117.0,6.75,28.399999618530273,18.049999237060547,11.890000343322754
2019-09-06,24.69499969482422,32.72999954223633,6.690000057220459,,44.0,4.739999771118164,22.443105697631836,10.633237838745117,24.13498878479004,84.1791000366211,15.118181228637695,118.0,6.699999809265137,28.360000610351562,18.100000381469727,12.0
2019-09-09,25.0,32.43000030517578,6.699999809265137,,43.75,4.659999847412109,22.12248992919922,10.76461410522461,24.036479949951172,79.97014617919922,14.409090042114258,121.0,6.659999847412109,28.100000381469727,18.15999984741211,11.300000190734863
2019-09-10,24.579999923706055,32.720001220703125,6.829999923706055,,43.61000061035156,4.639999866485596,22.12248992919922,10.65787124633789,24.440370559692383,75.9950180053711,14.245453834533691,124.0,6.599999904632568,27.8799991607666,18.299999237060547,11.279999732971191
2019-09-11,23.9950008392334,33.4900016784668,6.860000133514404,,44.369998931884766,4.639999866485596,22.45253562927246,10.62502670288086,24.78515625,80.90547180175781,14.381817817687988,121.0,6.679999828338623,28.68000030517578,17.81999969482422,11.699999809265137
2019-09-12,24.0,33.88999938964844,6.800000190734863,,44.66999816894531,4.679999828338623,22.839160919189453,10.76461410522461,24.06603240966797,81.84078979492188,14.227272033691406,117.0,6.489999771118164,29.0,18.299999237060547,11.5
2019-09-13,23.56999969482422,33.63999938964844,6.929999828338623,,44.02000045776367,4.582499980926514,22.924028396606445,10.805668830871582,24.154691696166992,79.73631286621094,14.272727012634277,105.0,6.429999828338623,28.65999984741211,18.040000915527344,11.350000381469727
2019-09-16,23.325000762939453,33.43000030517578,7.010000228881836,,44.41999816894531,4.527500152587891,22.773151397705078,10.772825241088867,24.164541244506836,81.53681182861328,14.372727394104004,107.0,6.239999771118164,28.489999771118164,17.770000457763672,11.210000038146973
2019-09-17,23.649999618530273,33.720001220703125,7.070000171661377,,43.900001525878906,4.622499942779541,23.206924438476562,10.822091102600098,24.006925582885742,81.49004364013672,14.354544639587402,108.0,6.449999809265137,28.84000015258789,17.610000610351562,11.270000457763672
2019-09-18,24.010000228881836,33.95000076293945,7.070000171661377,,43.970001220703125,4.550000190734863,23.310653686523438,10.838513374328613,24.332008361816406,81.98108673095703,14.618181228637695,107.0,6.429999828338623,29.0,17.729999542236328,11.210000038146973
2019-09-19,23.385000228881836,34.369998931884766,6.940000057220459,,45.16999816894531,4.457499980926514,23.14091682434082,10.739980697631836,24.075883865356445,83.73481750488281,14.790908813476562,107.0,6.449999809265137,29.350000381469727,17.81999969482422,11.210000038146973
2019-09-20,23.7549991607666,34.650001525878906,6.980000019073486,,44.88999938964844,4.402500152587891,23.706708908081055,10.871356964111328,23.839458465576172,85.48855590820312,14.854544639587402,104.0,6.5,28.940000534057617,17.90999984741211,11.25
2019-09-23,23.639999389648438,34.529998779296875,6.889999866485596,,44.65999984741211,4.514999866485596,24.055614471435547,10.756402969360352,23.780351638793945,84.15571594238281,14.909090042114258,106.0,6.400000095367432,28.809999465942383,17.760000228881836,11.109999656677246
2019-09-24,22.920000076293945,34.47999954223633,6.78000020980835,,44.709999084472656,4.425000190734863,24.074474334716797,10.723559379577637,23.711395263671875,85.97959899902344,15.045454025268555,104.0,6.309999942779541,28.649999618530273,17.600000381469727,11.079999923706055
2019-09-25,22.770000457763672,34.779998779296875,6.75,,44.0099983215332,4.454999923706055,23.857587814331055,10.789246559143066,23.731096267700195,85.86267852783203,14.9909086227417,98.0,6.139999866485596,28.520000457763672,17.639999389648438,11.039999961853027
2019-09-26,22.854999542236328,35.5,6.760000228881836,,43.900001525878906,4.697500228881836,24.046184539794922,11.01915454864502,23.327205657958984,85.51193237304688,14.954545021057129,94.0,6.21999979019165,28.209999084472656,17.459999084472656,11.220000267028809
2019-09-27,22.670000076293945,35.65999984741211,6.699999809265137,,43.95000076293945,4.572500228881836,24.23478126525879,10.994522094726562,23.62273597717285,86.04974365234375,14.681818008422852,97.0,6.21999979019165,28.299999237060547,17.68000030517578,11.050000190734863
2019-09-30,22.7450008392334,35.029998779296875,6.71999979019165,,44.38999938964844,4.525000095367432,24.913732528686523,10.822091102600098,23.376461029052734,86.6109390258789,14.690909385681152,95.0,6.369999885559082,28.799999237060547,17.950000762939453,11.149999618530273
2019-10-01,22.475000381469727,34.40999984741211,6.800000190734863,,44.439998626708984,4.510000228881836,24.611976623535156,10.633237838745117,23.327205657958984,87.56964874267578,14.318181037902832,95.0,6.300000190734863,28.649999618530273,18.25,11.130000114440918
2019-10-02,21.709999084472656,33.599998474121094,6.670000076293945,,43.61000061035156,4.494999885559082,23.442672729492188,10.386907577514648,23.208993911743164,85.34825134277344,14.263635635375977,91.0,6.28000020980835,27.950000762939453,18.18000030517578,11.050000190734863
2019-10-03,22.645000457763672,33.43000030517578,6.659999847412109,,43.970001220703125,4.522500038146973,23.574691772460938,10.263744354248047,23.051376342773438,87.21890258789062,14.199999809265137,97.0,6.380000114440918,28.190000534057617,17.799999237060547,10.880000114440918
2019-10-04,22.799999237060547,33.47999954223633,6.670000076293945,,44.0099983215332,4.514999866485596,23.574691772460938,10.271953582763672,23.248397827148438,90.67959594726562,14.354544639587402,95.0,6.449999809265137,28.200000762939453,18.200000762939453,11.0
2019-10-07,21.899999618530273,32.5,6.630000114440918,,42.93000030517578,4.514999866485596,22.82029914855957,10.000991821289062,23.179439544677734,89.7910385131836,14.02727222442627,94.0,6.329999923706055,27.389999389648438,17.950000762939453,10.819999694824219
2019-10-08,21.5049991607666,32.2400016784668,6.489999771118164,,42.66999816894531,4.440000057220459,22.678852081298828,9.968148231506348,23.38631248474121,88.85572052001953,14.218180656433105,97.0,6.289999961853027,27.450000762939453,18.079999923706055,10.350000381469727
2019-10-09,22.100000381469727,32.79999923706055,6.460000038146973,,42.47999954223633,4.480000019073486,22.829729080200195,10.124156951904297,23.346908569335938,92.71392822265625,14.209090232849121,97.0,6.349999904632568,27.5,17.799999237060547,10.600000381469727
2019-10-10,22.200000762939453,33.04999923706055,6.630000114440918,,42.20000076293945,4.494999885559082,22.829729080200195,10.206267356872559,23.780351638793945,91.05372619628906,14.181818008422852,93.0,6.300000190734863,27.420000076293945,17.950000762939453,10.890000343322754
2019-10-11,22.614999771118164,34.2599983215332,6.429999828338623,,43.11000061035156,4.542500019073486,23.19749641418457,10.427963256835938,24.036479949951172,94.70148468017578,14.454545021057129,95.0,6.449999809265137,27.969999313354492,18.399999618530273,10.899999618530273
2019-10-14,22.5,34.2599983215332,6.389999866485596,,43.81999969482422,4.519999980926514,23.348373413085938,10.600394248962402,24.243349075317383,98.60646057128906,14.363636016845703,95.0,6.840000152587891,28.06999969482422,18.350000381469727,10.989999771118164
2019-10-15,22.190000534057617,34.40999984741211,6.400000095367432,,43.220001220703125,4.542500019073486,23.19749641418457,10.616815567016602,24.263051986694336,97.74128723144531,14.418181419372559,93.0,6.71999979019165,27.809999465942383,18.25,10.989999771118164
2019-10-16,22.5,34.88999938964844,6.360000133514404,,43.310001373291016,4.552499771118164,23.574691772460938,10.81387996673584,24.28275489807129,99.9860610961914,14.690909385681152,92.0,7.079999923706055,27.770000457763672,18.139999389648438,10.949999809265137
2019-10-17,22.454999923706055,35.06999969482422,6.409999847412109,,43.56999969482422,4.525000095367432,23.574691772460938,10.797457695007324,24.35171127319336,100.94477081298828,14.318181037902832,98.0,7.170000076293945,27.829999923706055,18.329999923706055,11.199999809265137
2019-10-18,23.030000686645508,34.459999084472656,6.349999904632568,,43.7599983215332,4.477499961853027,23.329513549804688,10.731769561767578,24.194095611572266,100.54725646972656,14.354544639587402,97.0,7.230000019073486,28.059999465942383,18.1299991607666,11.0
2019-10-21,23.200000762939453,34.79999923706055,6.570000171661377,,44.13999938964844,4.557499885559082,23.376663208007812,10.887779235839844,24.627540588378906,100.78108978271484,14.209090232849121,96.0,7.199999809265137,28.110000610351562,18.709999084472656,10.930000305175781
2019-10-22,23.700000762939453,35.349998474121094,6.639999866485596,,43.95000076293945,4.582499980926514,23.19749641418457,11.134108543395996,24.381263732910156,102.23084259033203,14.309089660644531,95.0,7.170000076293945,28.260000228881836,18.8799991607666,11.0
2019-10-23,23.799999237060547,35.540000915527344,6.650000095367432,,43.7400016784668,4.565000057220459,23.27293586730957,11.216218948364258,24.095584869384766,101.69303131103516,14.218180656433105,95.0,7.119999885559082,28.18000030517578,18.770000457763672,11.050000190734863
2019-10-24,23.649999618530273,35.650001525878906,6.409999847412109,,43.810001373291016,4.534999847412109,23.112627029418945,11.2080078125,24.23349952697754,101.1318359375,14.07272720336914,93.0,7.110000133514404,28.059999465942383,18.5,11.0
2019-10-25,23.864999771118164,35.189998626708984,6.429999828338623,,43.529998779296875,4.547500133514404,23.489822387695312,11.322961807250977,24.28275489807129,98.20894622802734,13.709090232849121,93.0,6.949999809265137,27.75,18.68000030517578,10.84000015258789
2019-10-28,24.395000457763672,34.779998779296875,6.369999885559082,,44.220001220703125,4.559999942779541,23.961315155029297,11.421493530273438,24.332008361816406,99.77561950683594,13.981818199157715,90.0,6.900000095367432,28.0,18.90999984741211,11.050000190734863
2019-10-29,24.329999923706055,34.18000030517578,6.369999885559082,,44.689998626708984,4.547500133514404,23.999034881591797,11.314750671386719,24.450220108032227,96.22138977050781,13.872727394104004,93.0,6.900000095367432,27.899999618530273,18.829999923706055,10.960000038146973
2019-10-30,24.709999084472656,34.0,6.440000057220459,,45.310001373291016,4.537499904632568,24.083904266357422,11.454338073730469,24.430519104003906,102.93233489990234,14.054545402526855,94.0,6.900000095367432,28.350000381469727,18.920000076293945,10.819999694824219
2019-10-31,24.075000762939453,33.970001220703125,6.46999979019165,,45.2599983215332,4.534999847412109,23.999034881591797,11.25727367401123,24.18424415588379,104.38208770751953,13.445453643798828,95.0,6.840000152587891,28.700000762939453,19.1299991607666,10.899999618530273
2019-11-01,23.979999542236328,34.31999969482422,6.570000171661377,,45.97999954223633,4.730000019073486,24.074474334716797,11.29832935333252,24.37141227722168,110.34477233886719,13.800000190734863,96.0,7.0,28.670000076293945,19.059999465942383,11.010000228881836
2019-11-04,23.844999313354492,33.619998931884766,6.53000020980835,,46.0099983215332,4.727499961853027,24.055614471435547,11.413283348083496,24.509328842163086,105.15372467041016,13.663636207580566,97.0,7.199999809265137,28.809999465942383,19.399999618530273,11.079999923706055
2019-11-05,23.9950008392334,34.45000076293945,6.570000171661377,,45.970001220703125,4.690000057220459,24.23478126525879,11.55286979675293,24.174392700195312,102.97909545898438,13.4909086227417,94.0,7.179999828338623,28.799999237060547,18.8700008392334,11.069999694824219
2019-11-06,23.834999084472656,35.369998931884766,6.650000095367432,,46.02000045776367,4.712500095367432,24.376230239868164,11.462549209594727,24.13498878479004,105.69153594970703,13.590909004211426,95.0,7.300000190734863,28.56999969482422,19.0,11.34000015258789
2019-11-07,23.834999084472656,35.459999084472656,6.71999979019165,,46.25,4.847499847412109,24.800575256347656,11.446126937866211,24.361562728881836,103.35322570800781,13.545454025268555,99.0,7.579999923706055,28.809999465942383,19.100000381469727,11.09000015258789
2019-11-08,23.5,34.689998626708984,6.800000190734863,,45.20000076293945,4.815000057220459,24.38566017150879,11.29832935333252,24.292604446411133,102.44129180908203,13.654544830322266,97.0,7.550000190734863,28.510000228881836,19.739999771118164,10.979999542236328
2019-11-11,23.6200008392334,34.58000183105469,6.760000228881836,,45.06999969482422,4.84499979019165,24.593116760253906,11.405072212219238,24.332008361816406,105.27063751220703,13.927271842956543,97.0,7.639999866485596,28.09000015258789,20.18000030517578,11.270000457763672
2019-11-12,23.360000610351562,34.15999984741211,6.699999809265137,,44.56999969482422,4.797500133514404,24.27250099182129,11.273695945739746,24.13498878479004,101.48258209228516,14.081817626953125,101.0,7.309999942779541,28.110000610351562,19.649999618530273,11.100000381469727
2019-11-13,22.975000381469727,34.209999084472656,6.769999980926514,,44.43000030517578,4.824999809265137,24.54596710205078,11.084842681884766,24.18424415588379,99.37810516357422,14.199999809265137,101.0,7.239999771118164,28.3799991607666,19.90999984741211,11.079999923706055
2019-11-14,23.2549991607666,34.400001525878906,6.800000190734863,,44.31999969482422,4.550000190734863,25.46066665649414,11.191585540771484,24.61768913269043,103.47014617919922,14.227272033691406,100.0,7.199999809265137,28.15999984741211,19.700000762939453,11.350000381469727
2019-11-18,23.264999389648438,33.900001525878906,6.989999771118164,,44.75,4.489999771118164,25.38522720336914,11.166953086853027,24.036479949951172,105.17710876464844,14.318181037902832,100.0,7.269999980926514,28.260000228881836,19.739999771118164,11.529999732971191
2019-11-19,22.895000457763672,34.029998779296875,7.170000076293945,,44.70000076293945,4.519999980926514,25.0929012298584,11.01915454864502,24.223648071289062,104.10148620605469,14.409090042114258,100.0,7.260000228881836,28.25,19.700000762939453,11.880000114440918
2019-11-21,23.190000534057617,35.150001525878906,7.239999771118164,,44.720001220703125,4.585000038146973,26.16790771484375,11.093053817749023,24.479774475097656,105.223876953125,14.699999809265137,100.0,7.019999980926514,27.81999969482422,19.690000534057617,12.15999984741211
2019-11-22,23.375,35.20000076293945,7.179999828338623,,45.36000061035156,4.647500038146973,26.196195602416992,11.25727367401123,24.036479949951172,106.36964416503906,14.399999618530273,97.0,7.28000020980835,28.0,19.889999389648438,12.600000381469727
2019-11-25,23.299999237060547,34.61000061035156,7.239999771118164,,45.349998474121094,4.65749979019165,26.84685707092285,10.986310958862305,24.194095611572266,103.5870590209961,14.727272033691406,97.0,7.239999771118164,27.860000610351562,20.0,12.670000076293945
2019-11-26,23.0,33.88999938964844,7.349999904632568,,44.84000015258789,4.787499904632568,26.92229652404785,10.723559379577637,24.13498878479004,100.64079284667969,14.409090042114258,95.0,7.239999771118164,27.8700008392334,20.25,13.300000190734863
2019-11-27,23.670000076293945,33.95000076293945,7.389999866485596,,45.459999084472656,4.927499771118164,26.59225082397461,10.854934692382812,24.292604446411133,106.62686157226562,14.690909385681152,94.0,7.099999904632568,27.959999084472656,20.290000915527344,12.6899995803833
2019-11-28,23.799999237060547,34.470001220703125,7.360000133514404,,46.36000061035156,4.96999979019165,26.384794235229492,10.879568099975586,24.332008361816406,106.62686157226562,14.454545021057129,93.0,7.170000076293945,28.1299991607666,20.270000457763672,12.619999885559082
2019-11-29,23.905000686645508,34.45000076293945,7.519999980926514,,46.77000045776367,4.885000228881836,26.875146865844727,10.895990371704102,24.42066764831543,105.29402160644531,14.481818199157715,92.0,7.139999866485596,28.260000228881836,19.700000762939453,12.579999923706055
2019-12-02,23.71500015258789,34.52000045776367,7.329999923706055,,46.849998474121094,4.96750020980835,26.84685707092285,10.969888687133789,24.529029846191406,105.03681182861328,14.254545211791992,92.0,7.119999885559082,28.56999969482422,18.979999542236328,12.949999809265137
2019-12-03,24.19499969482422,35.86000061035156,7.53000020980835,,45.97999954223633,4.917500019073486,26.88457679748535,10.945256233215332,24.430519104003906,104.26516723632812,14.290908813476562,93.0,7.170000076293945,28.75,19.43000030517578,12.850000381469727
2019-12-04,24.545000076293945,36.11000061035156,7.449999809265137,,46.93000030517578,4.960000038146973,26.8657169342041,11.2080078125,24.529029846191406,103.04924774169922,14.272727012634277,93.0,7.190000057220459,28.700000762939453,19.649999618530273,12.899999618530273
2019-12-05,24.334999084472656,36.70000076293945,7.53000020980835,,47.63999938964844,5.099999904632568,26.695980072021484,11.15874195098877,24.597986221313477,104.96665954589844,14.300000190734863,90.0,7.150000095367432,28.979999542236328,19.5,13.329999923706055
2019-12-06,24.235000610351562,36.720001220703125,7.53000020980835,,47.650001525878906,5.137499809265137,27.233482360839844,11.05199909210205,24.676794052124023,106.15919494628906,14.409090042114258,95.0,7.159999847412109,28.940000534057617,19.43000030517578,12.890000343322754
2019-12-09,24.309999465942383,36.619998931884766,7.650000095367432,,47.5,4.875,27.39379119873047,11.232641220092773,24.726049423217773,107.21143341064453,14.399999618530273,93.0,7.199999809265137,29.280000686645508,19.479999542236328,13.25
2019-12-10,23.959999084472656,36.189998626708984,7.650000095367432,,47.27000045776367,4.860000133514404,26.818567276000977,11.216218948364258,24.597986221313477,108.96517181396484,14.409090042114258,94.0,7.570000171661377,29.520000457763672,19.3799991607666,13.359999656677246
2019-12-11,23.924999237060547,36.349998474121094,7.849999904632568,,47.75,4.912499904632568,26.875146865844727,11.183375358581543,24.558582305908203,111.2567138671875,14.536362648010254,93.0,7.920000076293945,29.549999237060547,19.649999618530273,13.34000015258789
2019-12-12,24.454999923706055,36.5,7.900000095367432,,47.83000183105469,4.989999771118164,26.818567276000977,11.166953086853027,24.54873275756836,111.8412857055664,14.290908813476562,95.0,7.829999923706055,29.899999618530273,19.850000381469727,13.5600004196167
2019-12-13,24.264999389648438,37.349998474121094,7.960000038146973,,47.9900016784668,5.002500057220459,27.139184951782227,11.249062538146973,24.588136672973633,114.74079132080078,14.372727394104004,96.0,7.949999809265137,30.139999389648438,19.469999313354492,13.640000343322754
2019-12-16,23.934999465942383,36.81999969482422,8.300000190734863,,47.5099983215332,4.84499979019165,27.29949188232422,11.142319679260254,25.21860122680664,115.27860260009766,14.590909004211426,93.0,8.119999885559082,30.399999618530273,19.729999542236328,13.75
2019-12-17,24.475000381469727,37.54999923706055,8.380000114440918,,47.29999923706055,4.857500076293945,27.16747283935547,11.355806350708008,26.164297103881836,111.95820617675781,14.809089660644531,93.0,8.1899995803833,30.030000686645508,20.809999465942383,14.050000190734863
2019-12-18,25.31999969482422,38.029998779296875,8.579999923706055,,49.68000030517578,4.867499828338623,28.148181915283203,11.470760345458984,26.597742080688477,113.47810363769531,15.409090042114258,93.0,8.170000076293945,30.420000076293945,21.31999969482422,14.069999694824219
2019-12-19,25.579999923706055,38.29999923706055,8.890000343322754,,48.75,4.872499942779541,28.666824340820312,11.478970527648926,26.49923324584961,113.68855285644531,15.472726821899414,88.0,8.0,30.649999618530273,21.209999084472656,14.029999732971191
2019-12-20,25.530000686645508,37.7400016784668,8.8100004196167,,48.52000045776367,4.820000171661377,28.12932014465332,11.372227668762207,27.444929122924805,113.61840057373047,15.345454216003418,89.0,7.940000057220459,30.309999465942383,23.899999618530273,13.930000305175781
2019-12-23,26.299999237060547,37.95000076293945,8.989999771118164,,49.849998474121094,5.087500095367432,28.289628982543945,11.454338073730469,27.48433494567871,113.96914672851562,15.618181228637695,87.0,8.069999694824219,30.469999313354492,24.34000015258789,14.130000114440918
2019-12-26,26.600000381469727,37.7599983215332,9.1899995803833,,51.119998931884766,5.142499923706055,28.383928298950195,11.651402473449707,27.888225555419922,114.78755950927734,15.718180656433105,85.0,8.199999809265137,30.920000076293945,24.700000762939453,14.260000228881836
2019-12-27,26.485000610351562,37.84000015258789,8.960000038146973,,50.810001373291016,5.122499942779541,28.666824340820312,11.60213565826416,28.321670532226562,113.94576263427734,15.63636302947998,86.0,8.149999618530273,30.799999237060547,24.829999923706055,14.119999885559082
2019-12-30,26.40999984741211,37.70000076293945,9.010000228881836,,50.79999923706055,5.002500057220459,28.789411544799805,11.569292068481445,28.370925903320312,111.53730773925781,15.336362838745117,86.0,8.180000305175781,31.059999465942383,25.299999237060547,14.119999885559082
2020-01-02,26.899999618530273,38.099998474121094,9.199999809265137,,52.0,4.947500228881836,29.251476287841797,11.782777786254883,29.405282974243164,115.34874725341797,15.46363639831543,86.0,8.270000457763672,30.84000015258789,25.350000381469727,14.350000381469727
2020-01-03,26.854999542236328,37.68000030517578,9.25,,52.29999923706055,4.977499961853027,28.393356323242188,11.610346794128418,28.558095932006836,114.31989288330078,15.654544830322266,86.0,8.4399995803833,30.799999237060547,26.389999389648438,14.350000381469727
2020-01-06,26.5,38.29999923706055,9.0600004196167,,51.86000061035156,4.90500020980835,29.232616424560547,11.585714340209961,29.070348739624023,114.4134292602539,15.536362648010254,92.0,8.329999923706055,30.989999771118164,25.31999969482422,15.130000114440918
2020-01-07,26.299999237060547,38.31999969482422,8.859999656677246,,51.970001220703125,4.922500133514404,29.534372329711914,11.429704666137695,28.86347770690918,114.08606719970703,15.13636302947998,94.0,8.329999923706055,30.6200008392334,25.649999618530273,15.970000267028809
2020-01-08,26.059999465942383,38.29999923706055,8.920000076293945,,51.45000076293945,4.972499847412109,29.355205535888672,11.25727367401123,28.902881622314453,117.5935287475586,15.181818008422852,92.0,8.1899995803833,30.309999465942383,25.649999618530273,14.899999618530273
2020-01-09,25.530000686645508,38.189998626708984,8.9399995803833,,51.599998474121094,4.877500057220459,29.902137756347656,11.035576820373535,28.49898910522461,121.77909851074219,15.363636016845703,90.0,8.199999809265137,29.93000030517578,26.049999237060547,14.75
2020-01-10,24.93000030517578,36.400001525878906,9.3100004196167,,52.369998931884766,4.965000152587891,29.374065399169922,10.961677551269531,29.38558006286621,121.12437438964844,15.181818008422852,89.0,8.260000228881836,30.450000762939453,26.299999237060547,14.640000343322754
2020-01-13,25.209999084472656,36.130001068115234,9.300000190734863,,53.36000061035156,5.017499923706055,29.232616424560547,11.109476089477539,29.9963436126709,126.80645751953125,15.318181037902832,88.0,8.449999809265137,30.600000381469727,26.309999465942383,14.800000190734863
